city,year,population_growth,total_gdp_growth,primary_industry_growth,secondary_industry_growth,tertiary_industry_growth
전라남도,2020,-0.0092018975301606,0.00475052815326,-0.0425980434537084,-0.034938239112501,0.0014599654267881
전라남도,2021,-0.0101244957600366,0.0265869906902123,0.0713564481020301,0.0517328093989184,0.0325299150110904
전라남도,2022,-0.0082420205554006,-0.0193650329333993,-0.0211665847457392,-0.0299473519958821,0.0236343641163645
경상북도,2009,-0.001516493881106,-0.0043941939665823,-0.0112289055209489,-0.0177598395024505,0.0236163376966038
경상북도,2010,0.0075074647661539,0.073721102086786,-0.0018588277972848,0.1021000882552882,0.0402238307463251
경상북도,2011,0.0034480579348084,0.0263173556574269,-0.0207301234606537,0.0274821337949309,0.0448722671515406
경상북도,2012,-0.0003119448576335,0.0080767018912522,0.0631794131025542,-0.0086063461421579,0.0377128021019295
경상북도,2013,0.0004028383239702,0.0379426379356044,0.0069474057995178,0.0506532400398336,0.0283329182257041
경상북도,2014,0.0005015855140324,0.0714116722725639,0.0353174814030274,0.1040686021530428,0.0373839533406594
경상북도,2015,0.0007523713396875,-0.0262601574081038,0.0536475584174285,-0.1008530577852429,0.0352419876675966
경상북도,2016,-0.0008983190186864,0.0254588592916842,-0.0924617198850812,0.02563339034089,0.0416667072856908
경상북도,2017,-0.0032187847865389,-0.0124422415116384,0.0237441585908291,-0.0478500675085007,0.014059646246731
경상북도,2018,-0.005526235034584,-0.0122635319032783,0.0191091970104055,-0.0259642678932799,0.0239878324492122
경상북도,2019,-0.0041074688689722,0.0122979251773842,0.0665878106353139,-0.0017147773779845,0.0249091245673305
경상북도,2020,-0.0099083364468032,-0.0291853884019026,-0.0592738729719384,-0.0517515110830635,-0.0130431672612376
경상북도,2021,-0.0048544719260504,0.038020104496631,0.0787593105667876,0.0544174836526025,0.0380504078786854
경상북도,2022,-0.0099432386015581,0.0174238047875308,-0.0392223459391045,-0.0243043559478991,0.0479333229713088
경상남도,2009,0.0077268309017426,0.034903330808119,-0.008139685305418,0.0730227984364459,0.016969616992668
경상남도,2010,0.0124177890674228,0.0607826452199951,-0.0333218785193438,0.1044598214204295,0.0313243192640952
경상남도,2011,0.0055398269461266,0.0301246215114798,-0.0406223968448757,0.0144773314809476,0.0598560746259615
경상남도,2012,0.0031881986179134,0.0262061413925926,-0.0384847475997605,0.0223348317487936,0.0492881748452407
경상남도,2013,0.0043701801034792,0.0054214530807674,0.0498994799789085,-0.0334573255866864,0.0363753481334989
경상남도,2014,0.0049303801644959,0.0035245252305835,0.068083963556913,-0.0166965437532999,0.024432048519196
경상남도,2015,0.004311609527269,0.0166663719418798,-0.0116595050138031,-0.0103357787904239,0.0306419645349731
경상남도,2016,0.0027250555918474,0.0070589397957814,-0.0404964714472599,-0.0010167534822119,0.0135338446601933
경상남도,2017,0.0019363514491217,-0.0072851179283524,0.0383461031031153,-0.0409225069306362,0.0091998986995573
경상남도,2018,-0.0018979979907727,0.0062214867293437,0.0824304448212924,0.0088767531795572,0.0186368511633072
경상남도,2019,-0.0033891643953682,0.0200195821253827,0.0484169962615457,0.0172163186393661,0.0352111398140209
경상남도,2020,-0.0066428692722464,-0.0543607750441703,-0.0837217831768382,-0.0853850610206957,-0.0230515747481486
경상남도,2021,-0.0077938073465907,0.0189435933131136,-0.0125492571867485,0.0130723925242313,0.034393872480757
경상남도,2022,-0.0101654012467023,0.0463126019930186,0.0272613481675034,0.028966351409952,0.0432365392832043
제주특별자치도,2009,0.0036477601504054,0.0618713442631539,0.2323771643501004,0.0293310288735257,0.0390382598614884
제주특별자치도,2010,0.0152702416899637,0.0182273341419676,-0.0569637232030557,-0.1281715716255693,0.0388116074305426
제주특별자치도,2011,0.0085793559793787,0.0687847252680327,-0.0094761528854343,0.0465255612806239,0.0722663188328778
제주특별자치도,2012,0.0131162393518422,0.0631555710197782,0.0151471721246965,-0.0022088060789008,0.0677389796243785
제주특별자치도,2013,0.0172910317227816,0.0494601478896723,0.0159341828154777,0.065939339313024,0.0546704272179114
제주특별자치도,2014,0.0228020599320317,0.0692577886843015,-0.0466650851019279,0.0719974632653022,0.081412748734412
제주특별자치도,2015,0.0280713135510894,0.0735331865358497,-0.0363389916577211,0.1828781980587062,0.0702035582930242
제주특별자치도,2016,0.0275498682724877,0.0803184264272196,0.0579317733769042,0.0966482154379053,0.0588199335408843
제주특별자치도,2017,0.02413664652422,0.045708008622753,0.0321736557531238,0.0941647922572581,0.0340312813686827
제주특별자치도,2018,0.0153831403338695,-0.0092118129878221,-0.125455548064291,-0.0352533302459011,0.0529770292585367
제주특별자치도,2019,0.0056925228307935,0.0114870599895615,-0.0137650630723235,-0.044275483004663,0.0393580556947539
제주특별자치도,2020,0.0054337701512245,-0.0640405937812562,0.0317603159444634,-0.046452185390178,-0.0636241676032104
제주특별자치도,2021,0.0031483691181157,0.0120022865104514,0.0049140903983879,0.0367082551141793,0.0347214259151442
제주특별자치도,2022,0.0020686832387895,0.0456805597482774,0.0212889534901072,-0.0302470886947783,0.0455945494129925
